Symbol,Price~,"Exp Date",DTE,Type,Strike,Bid,Latest,Ask,Volume,"Open Int",Vol/OI,Delta,"Date On List"
GME,27,2025-02-21,6,Call,38,0.07,0.1,0.09,785,413,1.9,0.041607,2025-02-14
GME,27,2025-02-21,6,Call,29.5,0.23,0.23,0.26,1741,669,2.6,0.178603,2025-02-14
GME,27,2025-02-21,6,Call,28.5,0.33,0.36,0.36,2399,1042,2.3,0.271525,2025-02-14
GME,27,2025-02-21,6,Put,28,1.36,1.36,1.42,8794,4203,2.09,-0.689841,2025-02-14
GME,27,2025-02-21,6,Put,27.5,0.98,0.99,1.04,1392,355,3.92,-0.598646,2025-02-14
GME,27,2025-02-21,6,Call,27.5,0.52,0.56,0.57,2681,1497,1.79,0.412857,2025-02-14
GME,27,2025-02-21,6,Put,27,0.65,0.69,0.71,4140,1553,2.67,-0.487996,2025-02-14
GME,27,2025-02-21,6,Put,26.5,0.4,0.44,0.45,1260,375,3.36,-0.37009,2025-02-14
GME,27,2025-02-14,0,Put,28,0.87,0.98,1.06,8320,588,14.15,-0.864582,2025-02-14
GME,27,2025-02-14,0,Put,27.5,0.27,0.43,0.58,4688,210,22.32,-0.779617,2025-02-14
GME,25.99,2025-03-07,23,Call,29,0.72,0.78,0.78,857,312,2.75,0.294689,2025-02-12
GME,25.99,2025-02-21,9,Call,25.5,0.99,1.02,1.08,751,299,2.51,0.614266,2025-02-12
GME,25.99,2025-02-21,9,Call,24,1.98,2.15,2.33,706,249,2.84,0.849106,2025-02-12
GME,26.56,2025-03-21,38,Put,27,2.32,2.46,2.7,1588,542,2.93,-0.489407,2025-02-11
GME,26.56,2025-03-21,38,Put,23,0.59,0.67,0.69,1375,526,2.61,-0.205048,2025-02-11
GME,26.56,2025-03-21,38,Put,22,0.35,0.39,0.5,1668,562,2.97,-0.139151,2025-02-11
GME,26.56,2025-02-14,3,Put,27,0.9,0.92,0.93,4539,1125,4.03,-0.590523,2025-02-11
GME,26.56,2025-02-14,3,Put,26,0.36,0.38,0.37,6137,1825,3.36,-0.345409,2025-02-11
GME,27.12,2025-06-20,130,Call,35,3.9,3.79,4.15,2387,1479,1.61,0.445824,2025-02-10
GME,27.12,2025-03-21,39,Put,28,3.1,3.16,3.3,529,272,1.94,-0.502073,2025-02-10
GME,27.12,2025-03-14,32,Call,30,1.45,1.52,1.66,632,479,1.32,0.379864,2025-02-10
GME,27.12,2025-03-07,25,Call,28,1.62,1.72,1.82,3934,469,8.39,0.471062,2025-02-10
GME,27.12,2025-02-21,11,Call,37,0.27,0.31,0.29,732,416,1.76,0.104306,2025-02-10
GME,27.12,2025-02-21,11,Call,27.5,1.14,1.19,1.2,1751,553,3.17,0.479815,2025-02-10
GME,27.12,2025-02-21,11,Call,27,1.31,1.35,1.38,3232,2504,1.29,0.537023,2025-02-10
GME,27.12,2025-02-21,11,Call,26.5,1.53,1.56,1.6,768,582,1.32,0.600323,2025-02-10
GME,27.12,2025-02-21,11,Call,23,4.05,4.3,4.4,564,301,1.87,0.897751,2025-02-10
GME,27.12,2025-02-14,4,Call,35,0.11,0.11,0.12,5077,3311,1.53,0.062646,2025-02-10
GME,27.12,2025-02-14,4,Call,33,0.14,0.14,0.15,1234,884,1.4,0.086372,2025-02-10
GME,27.12,2025-02-14,4,Call,32,0.17,0.17,0.18,2528,1511,1.67,0.107885,2025-02-10
GME,27.12,2025-02-14,4,Call,31,0.22,0.22,0.24,2924,1779,1.64,0.141425,2025-02-10
GME,27.12,2025-02-14,4,Call,30.5,0.25,0.26,0.28,2579,292,8.83,0.165935,2025-02-10
GME,27.12,2025-02-14,4,Call,30,0.3,0.31,0.31,34020,8914,3.82,0.1957,2025-02-10
GME,27.12,2025-02-14,4,Call,29.5,0.34,0.35,0.37,2697,669,4.03,0.225018,2025-02-10
GME,27.12,2025-02-14,4,Call,29,0.41,0.41,0.44,6839,1844,3.71,0.264338,2025-02-10
GME,27.12,2025-02-14,4,Call,28.5,0.51,0.53,0.54,3039,1748,1.74,0.322677,2025-02-10
GME,27.12,2025-02-14,4,Call,28,0.64,0.64,0.66,14957,3704,4.04,0.382585,2025-02-10
GME,27.12,2025-02-14,4,Call,27.5,0.78,0.8,0.82,4812,1489,3.23,0.455655,2025-02-10
GME,27.12,2025-02-14,4,Call,27,0.97,0.98,1,12650,3545,3.57,0.536978,2025-02-10
GME,27.12,2025-02-14,4,Call,26.5,1.19,1.21,1.25,5902,1626,3.63,0.626957,2025-02-10
GME,27.12,2025-02-14,4,Put,26,0.37,0.4,0.42,3388,1373,2.47,-0.284896,2025-02-10
GME,27.12,2025-02-14,4,Call,26,1.5,1.55,1.55,9159,4027,2.27,0.707578,2025-02-10
GME,27.12,2025-02-14,4,Put,25.5,0.25,0.27,0.27,3212,591,5.43,-0.210278,2025-02-10
GME,27.12,2025-02-14,4,Put,25,0.15,0.18,0.19,3381,2182,1.55,-0.150577,2025-02-10
GME,27.12,2025-02-14,4,Put,24,0.09,0.11,0.1,1783,1191,1.5,-0.081801,2025-02-10
GME,24.73,2025-03-14,34,Call,55,0.12,0.26,0.28,648,219,2.96,0.062632,2025-02-07
GME,24.73,2025-02-14,6,Call,27,0.17,0.18,0.18,2715,1827,1.49,0.164829,2025-02-07
GME,24.73,2025-02-14,6,Call,26.5,0.21,0.23,0.22,1271,727,1.75,0.202463,2025-02-07
GME,24.73,2025-02-14,6,Call,25.5,0.38,0.4,0.4,1596,603,2.65,0.347263,2025-02-07
GME,24.73,2025-02-14,6,Put,23,0.1,0.1,0.12,842,447,1.88,-0.123534,2025-02-07
GME,24.73,2025-02-07,0,Call,24.5,0.11,0.24,0.45,1618,439,3.69,0.885815,2025-02-07
GME,24.8,2025-02-14,8,Put,30,5.05,5.35,5.7,940,591,1.59,-0.903115,2025-02-06
GME,24.8,2025-02-14,8,Call,25.5,0.59,0.6,0.63,1303,292,4.46,0.395336,2025-02-06
GME,24.8,2025-02-07,1,Call,26,0.1,0.1,0.11,8361,5071,1.65,0.164372,2025-02-06
GME,24.8,2025-02-07,1,Call,25.5,0.16,0.16,0.18,4156,1616,2.57,0.259915,2025-02-06
GME,24.8,2025-02-07,1,Call,25,0.28,0.29,0.33,7160,3841,1.86,0.424383,2025-02-06
GME,24.8,2025-02-07,1,Put,24.5,0.16,0.17,0.19,1623,826,1.96,-0.337823,2025-02-06
GME,24.8,2025-02-07,1,Call,24.5,0.47,0.52,0.54,551,294,1.87,0.639907,2025-02-06
GME,24.93,2025-02-14,9,Call,25,0.86,0.9,0.94,1739,906,1.92,0.505047,2025-02-05
GME,24.93,2025-02-14,9,Put,24.5,0.62,0.61,0.67,757,363,2.09,-0.403671,2025-02-05
GME,24.93,2025-02-14,9,Put,24,0.43,0.43,0.48,539,341,1.58,-0.309716,2025-02-05
GME,24.93,2025-02-14,9,Call,24,1.4,1.51,1.52,536,136,3.94,0.663884,2025-02-05
GME,24.93,2025-02-07,2,Call,26.5,0.14,0.14,0.15,4701,1975,2.38,0.172117,2025-02-05
GME,24.93,2025-02-07,2,Call,26,0.18,0.19,0.21,6916,3197,2.16,0.236532,2025-02-05
GME,24.93,2025-02-07,2,Call,25.5,0.28,0.3,0.34,1834,402,4.56,0.345593,2025-02-05
GME,25.9,2025-02-14,10,Call,31,0.17,0.19,0.21,1245,593,2.1,0.113467,2025-02-04
GME,25.9,2025-02-07,3,Call,26.5,0.3,0.32,0.34,2330,1750,1.33,0.346953,2025-02-04
GME,25.89,2027-01-15,711,Call,65,4,6.2,6.6,615,277,2.22,0.440229,2025-02-03
GME,25.89,2025-03-21,46,Call,26,2.55,2.64,2.72,1424,322,4.42,0.541272,2025-02-03
GME,25.89,2025-02-28,25,Call,29,0.72,0.81,0.9,753,317,2.38,0.296314,2025-02-03
GME,25.89,2025-02-28,25,Put,24,0.65,0.7,0.72,560,203,2.76,-0.277643,2025-02-03
GME,25.89,2025-02-14,11,Call,28.5,0.37,0.38,0.4,1001,339,2.95,0.225859,2025-02-03
GME,25.89,2025-02-14,11,Call,28,0.44,0.45,0.48,1505,887,1.7,0.264161,2025-02-03
GME,25.89,2025-02-14,11,Call,27.5,0.51,0.53,0.55,761,418,1.82,0.308392,2025-02-03
GME,25.89,2025-02-14,11,Call,27,0.61,0.62,0.65,812,543,1.5,0.359777,2025-02-03
GME,25.89,2025-02-14,11,Call,26.5,0.72,0.74,0.8,515,158,3.26,0.422898,2025-02-03
GME,25.89,2025-02-14,11,Put,26,0.96,1,1.02,1167,647,1.8,-0.501445,2025-02-03
GME,25.89,2025-02-07,4,Call,27.5,0.21,0.23,0.25,2094,1231,1.7,0.217495,2025-02-03
GME,25.89,2025-02-07,4,Call,27,0.29,0.31,0.32,6498,2603,2.5,0.284936,2025-02-03
GME,25.89,2025-02-07,4,Call,26.5,0.39,0.41,0.42,3248,421,7.71,0.369972,2025-02-03
GME,25.89,2025-02-07,4,Put,26,0.63,0.65,0.68,5571,2065,2.7,-0.518897,2025-02-03
GME,25.89,2025-02-07,4,Call,26,0.53,0.57,0.59,4902,1000,4.9,0.483003,2025-02-03
GME,25.89,2025-02-07,4,Put,25.5,0.36,0.36,0.42,4051,642,6.31,-0.375772,2025-02-03
GME,25.89,2025-02-07,4,Put,25,0.21,0.24,0.24,2793,1883,1.48,-0.261021,2025-02-03
GME,25.89,2025-02-07,4,Put,24.5,0.12,0.13,0.15,1140,154,7.4,-0.161514,2025-02-03
GME,25.89,2025-02-07,4,Put,24,0.07,0.1,0.09,1265,529,2.39,-0.103014,2025-02-03
GME,26.9,2025-03-21,48,Call,27,2.8,2.85,2.98,1483,588,2.52,0.54444,2025-01-31
GME,26.9,2025-02-28,27,Put,27,1.34,1.69,1.82,526,241,2.18,-0.479757,2025-01-31
GME,26.9,2025-02-14,13,Put,26.5,0.77,0.8,0.91,2417,197,12.27,-0.418402,2025-01-31
GME,26.9,2025-02-07,6,Call,29.5,0.2,0.22,0.22,910,620,1.47,0.171341,2025-01-31
GME,26.9,2025-02-07,6,Call,29,0.23,0.25,0.27,7233,3097,2.34,0.201553,2025-01-31
GME,26.9,2025-02-07,6,Call,28.5,0.29,0.31,0.32,2578,1035,2.49,0.24903,2025-01-31
GME,26.9,2025-02-07,6,Put,28,1.38,1.32,1.46,1122,669,1.68,-0.711995,2025-01-31
GME,26.9,2025-02-07,6,Call,28,0.37,0.4,0.4,5749,3739,1.54,0.313078,2025-01-31
GME,26.9,2025-02-07,6,Put,27.5,1,0.95,1.08,644,397,1.62,-0.622817,2025-01-31
GME,26.9,2025-02-07,6,Call,27.5,0.5,0.54,0.54,1391,802,1.73,0.39651,2025-01-31
GME,26.9,2025-02-07,6,Call,27,0.66,0.72,0.72,2841,842,3.37,0.49246,2025-01-31
GME,26.9,2025-02-07,6,Put,26.5,0.45,0.46,0.5,2094,825,2.54,-0.390651,2025-01-31
GME,26.9,2025-01-31,0,Put,27.5,0.44,0.52,0.8,5732,1457,3.93,-0.702065,2025-01-31
GME,27.99,2025-02-07,8,Call,39,0.08,0.12,0.13,526,173,3.04,0.055297,2025-01-30
GME,27.99,2025-02-07,8,Call,30.5,0.29,0.32,0.32,1008,603,1.67,0.210269,2025-01-30
GME,27.99,2025-01-31,1,Call,28.5,0.16,0.16,0.18,5560,3455,1.61,0.290614,2025-01-30
GME,27.51,2025-04-17,78,Call,10,17.3,17.51,17.9,728,223,3.26,0,2025-01-29
GME,27.51,2025-02-07,9,Put,30,2.84,3.02,3.05,891,572,1.56,-0.733591,2025-01-29
GME,27.46,2025-03-21,52,Call,24,4.5,4.9,5.1,1277,101,12.64,0.726921,2025-01-28
GME,27.46,2025-03-21,52,Call,20,7.65,7.98,8.1,668,136,4.91,0.877509,2025-01-28
GME,27.46,2025-02-07,10,Call,29,0.67,0.69,0.7,1366,1030,1.33,0.341392,2025-01-28
GME,27.46,2025-02-07,10,Put,26.5,0.66,0.67,0.69,667,232,2.88,-0.343496,2025-01-28
GME,27.46,2025-01-31,3,Call,28,0.43,0.43,0.45,7508,5228,1.44,0.384099,2025-01-28
GME,26.97,2026-01-16,354,Call,65,2.96,4.2,4.85,602,209,2.88,0.35285,2025-01-27
GME,26.97,2025-02-28,32,Call,34,0.76,0.82,0.94,531,104,5.11,0.225496,2025-01-27
GME,26.97,2025-02-14,18,Call,26,2.1,2.15,2.17,1302,250,5.21,0.621048,2025-01-27
GME,26.97,2025-01-31,4,Call,28,0.44,0.45,0.45,6040,3318,1.82,0.332219,2025-01-27
GME,26.97,2025-01-31,4,Call,27.5,0.54,0.58,0.59,2589,1200,2.16,0.412055,2025-01-27
GME,26.97,2025-01-31,4,Put,26.5,0.45,0.49,0.49,4198,1283,3.27,-0.382202,2025-01-27
GME,27.77,2025-06-20,146,Call,110,0.56,0.91,1.17,2322,238,9.76,0.109717,2025-01-24
GME,27.77,2025-01-31,6,Call,27.5,0.98,1,1.03,1138,580,1.96,0.564146,2025-01-24
GME,27.77,2025-01-31,6,Put,26,0.18,0.19,0.22,2504,1819,1.38,-0.171412,2025-01-24
GME,27.77,2025-01-24,0,Put,28.5,0.52,0.68,1.02,1823,658,2.77,-0.682056,2025-01-24
GME,27.77,2025-01-24,0,Put,28,0.16,0.34,0.35,4622,2518,1.84,-0.670489,2025-01-24
GME,28.33,2025-03-21,57,Call,35,2,2.1,2.1,2630,936,2.81,0.352084,2025-01-23
GME,28.33,2025-02-07,15,Call,40,0.25,0.3,0.3,12920,5238,2.47,0.100141,2025-01-23
GME,28.33,2025-02-07,15,Call,30,1.05,1.09,1.12,17655,1775,9.95,0.384394,2025-01-23
GME,28.33,2025-02-07,15,Call,25,3.6,3.72,4,4338,877,4.95,0.826252,2025-01-23
GME,28.33,2025-01-31,8,Call,32.5,0.32,0.32,0.34,995,464,2.14,0.168127,2025-01-23
GME,28.33,2025-01-31,8,Call,30.5,0.53,0.54,0.56,1494,832,1.8,0.280823,2025-01-23
GME,28.33,2025-01-31,8,Call,30,0.62,0.63,0.64,14269,10426,1.37,0.323209,2025-01-23
GME,28.33,2025-01-31,8,Call,28.5,1.04,1.04,1.08,2401,992,2.42,0.494705,2025-01-23
GME,28.33,2025-01-31,8,Call,24,4.2,4.58,4.75,616,122,5.05,0.882549,2025-01-23
GME,28.33,2025-01-24,1,Call,30,0.1,0.11,0.11,36712,19105,1.92,0.145749,2025-01-23
GME,28.33,2025-01-24,1,Call,29.5,0.13,0.13,0.14,6202,2470,2.51,0.189628,2025-01-23
GME,28.33,2025-01-24,1,Put,29,0.87,0.88,0.92,1419,988,1.44,-0.708022,2025-01-23
GME,28.33,2025-01-24,1,Call,29,0.2,0.21,0.22,14114,6799,2.08,0.292165,2025-01-23
GME,28.33,2025-01-24,1,Put,28.5,0.5,0.53,0.55,1312,580,2.26,-0.553847,2025-01-23
GME,28.33,2025-01-24,1,Call,28.5,0.33,0.35,0.35,5691,2876,1.98,0.444545,2025-01-23
GME,28.33,2025-01-24,1,Put,28,0.25,0.26,0.26,6243,2226,2.8,-0.36553,2025-01-23
GME,28.33,2025-01-24,1,Put,27.5,0.1,0.13,0.12,1684,857,1.96,-0.195058,2025-01-23
GME,28.33,2025-01-24,1,Call,27.5,0.91,0.92,1.02,2916,1878,1.55,0.822098,2025-01-23
GME,27.65,2025-04-17,85,Put,27,3.8,4,4.15,1215,121,10.04,-0.395554,2025-01-22
GME,27.65,2025-02-28,37,Call,60,0.23,0.25,0.27,1677,227,7.39,0.057071,2025-01-22
GME,27.65,2025-02-21,30,Call,30,1.44,1.47,1.5,11410,8580,1.33,0.391453,2025-01-22
GME,27.65,2025-02-07,16,Call,29,1.01,1.16,1.14,3119,317,9.84,0.400201,2025-01-22
GME,27.65,2025-01-24,2,Call,29,0.19,0.22,0.22,6494,4892,1.33,0.228822,2025-01-22
GME,27.65,2025-01-24,2,Call,28.5,0.27,0.28,0.28,3555,1783,1.99,0.299508,2025-01-22
GME,27.65,2025-01-24,2,Call,28,0.39,0.42,0.42,12721,5754,2.21,0.414378,2025-01-22
GME,27.65,2025-01-24,2,Put,27.5,0.45,0.45,0.48,1023,764,1.34,-0.44524,2025-01-22
GME,27.65,2025-01-24,2,Call,27.5,0.57,0.61,0.64,5943,1717,3.46,0.553821,2025-01-22
GME,27.65,2025-01-24,2,Put,27,0.24,0.25,0.26,4294,2888,1.49,-0.297758,2025-01-22
GME,27.47,2025-06-20,150,Call,39,3.8,3.9,4.1,1589,103,15.43,0.412861,2025-01-21
GME,27.47,2025-02-28,38,Call,28,2.34,2.33,2.52,559,313,1.79,0.51431,2025-01-21
GME,27.47,2025-01-31,10,Call,29,0.67,0.69,0.7,1818,957,1.9,0.341975,2025-01-21
GME,27.47,2025-01-31,10,Call,27.5,1.13,1.2,1.22,1010,433,2.33,0.516835,2025-01-21
GME,27.47,2025-01-31,10,Call,27,1.37,1.44,1.47,2824,969,2.91,0.58241,2025-01-21
GME,27.47,2025-01-31,10,Put,24,0.14,0.15,0.15,765,355,2.15,-0.10004,2025-01-21
GME,27.47,2025-01-24,3,Call,29.5,0.18,0.18,0.2,2556,1568,1.63,0.172964,2025-01-21
GME,27.47,2025-01-24,3,Call,29,0.24,0.25,0.26,5315,2718,1.96,0.230343,2025-01-21
GME,27.47,2025-01-24,3,Call,28,0.43,0.46,0.46,7980,4155,1.92,0.391718,2025-01-21
GME,27.47,2025-01-24,3,Call,27.5,0.6,0.6,0.64,2661,636,4.18,0.502773,2025-01-21
GME,27.47,2025-01-24,3,Call,27,0.84,0.89,0.9,4886,1332,3.67,0.627567,2025-01-21
GME,27.47,2025-01-24,3,Put,26.5,0.21,0.22,0.23,2013,560,3.59,-0.244188,2025-01-21
GME,27.47,2025-01-24,3,Call,26.5,1.14,1.19,1.28,1273,175,7.27,0.754657,2025-01-21
GME,27.47,2025-01-24,3,Call,26,1.55,1.6,1.74,1876,663,2.83,0.841524,2025-01-21
GME,27.51,2025-02-28,41,Call,65,0.34,0.35,0.39,1171,882,1.33,0.069228,2025-01-20
GME,27.51,2025-02-21,34,Put,22,0.38,0.41,0.46,895,207,4.32,-0.126146,2025-01-20
GME,27.51,2025-01-31,13,Call,29,1.06,1.08,1.35,779,532,1.46,0.393405,2025-01-20
GME,27.51,2025-01-31,13,Call,28.5,1.18,1.28,1.28,718,451,1.59,0.439082,2025-01-20
GME,27.51,2025-01-31,13,Call,28,1.36,1.42,1.45,919,715,1.29,0.481423,2025-01-20
GME,27.51,2025-01-24,6,Call,35,0.15,0.16,0.16,11305,7586,1.49,0.082794,2025-01-20
GME,27.51,2025-01-24,6,Call,31.5,0.23,0.26,0.25,1339,459,2.92,0.146459,2025-01-20
GME,27.51,2025-01-24,6,Call,30.5,0.3,0.31,0.34,2162,657,3.29,0.192261,2025-01-20
GME,27.51,2025-01-24,6,Call,30,0.37,0.39,0.39,17378,7282,2.39,0.232189,2025-01-20
GME,27.51,2025-01-24,6,Call,29.5,0.43,0.46,0.47,2111,664,3.18,0.271471,2025-01-20
GME,27.51,2025-01-24,6,Call,29,0.53,0.55,0.55,3907,1537,2.54,0.319225,2025-01-20
GME,27.51,2025-01-24,6,Call,28.5,0.66,0.67,0.67,2306,650,3.55,0.377072,2025-01-20
GME,27.51,2025-01-24,6,Call,28,0.81,0.83,0.84,6362,2106,3.02,0.444746,2025-01-20
GME,27.51,2025-01-24,6,Put,27.5,0.96,0.99,1.03,781,447,1.75,-0.480675,2025-01-20
GME,27.51,2025-01-24,6,Call,27.5,0.98,1.04,1.04,1099,349,3.15,0.519439,2025-01-20
GME,27.51,2025-01-24,6,Put,27,0.71,0.73,0.76,2799,1646,1.7,-0.3995,2025-01-20
GME,27.51,2025-01-24,6,Call,27,1.23,1.27,1.29,2353,915,2.57,0.597659,2025-01-20
GME,27.51,2025-01-24,6,Put,26.5,0.46,0.51,0.55,730,282,2.59,-0.316998,2025-01-20
GME,27.51,2025-01-24,6,Call,26,1.78,1.89,1.99,710,362,1.96,0.749429,2025-01-20
GME,27.51,2025-01-24,6,Put,25.5,0.25,0.26,0.27,780,180,4.33,-0.185643,2025-01-20
GME,27.51,2025-01-24,6,Call,25,2.46,2.67,2.8,1240,937,1.32,0.869562,2025-01-20
GME,27.51,2025-01-24,6,Put,24,0.1,0.11,0.11,585,411,1.42,-0.082468,2025-01-20
GME,27.51,2025-02-21,34,Put,22,0.38,0.41,0.46,895,207,4.32,-0.126146,2025-01-17
GME,27.51,2025-01-31,13,Call,29,1.06,1.08,1.35,779,532,1.46,0.393405,2025-01-17
GME,27.51,2025-01-31,13,Call,28.5,1.18,1.28,1.28,718,451,1.59,0.439082,2025-01-17
GME,27.51,2025-01-24,6,Call,35,0.15,0.16,0.16,11305,7586,1.49,0.082794,2025-01-17
GME,27.51,2025-01-24,6,Call,31.5,0.23,0.26,0.25,1339,459,2.92,0.146459,2025-01-17
GME,27.51,2025-01-24,6,Call,30.5,0.3,0.31,0.34,2162,657,3.29,0.192261,2025-01-17
GME,27.51,2025-01-24,6,Call,30,0.37,0.39,0.39,17378,7282,2.39,0.232189,2025-01-17
GME,27.51,2025-01-24,6,Call,29.5,0.43,0.46,0.47,2111,664,3.18,0.271471,2025-01-17
GME,27.51,2025-01-24,6,Call,29,0.53,0.55,0.55,3907,1537,2.54,0.319225,2025-01-17
GME,27.51,2025-01-24,6,Call,28.5,0.66,0.67,0.67,2306,650,3.55,0.377072,2025-01-17
GME,27.51,2025-01-24,6,Call,28,0.81,0.83,0.84,6362,2106,3.02,0.444746,2025-01-17
GME,27.51,2025-01-24,6,Put,27.5,0.96,0.99,1.03,781,447,1.75,-0.480675,2025-01-17
GME,27.51,2025-01-24,6,Call,27.5,0.98,1.04,1.04,1099,349,3.15,0.519439,2025-01-17
GME,27.51,2025-01-24,6,Put,27,0.71,0.73,0.76,2799,1646,1.7,-0.3995,2025-01-17
GME,27.51,2025-01-24,6,Call,27,1.23,1.27,1.29,2353,915,2.57,0.597659,2025-01-17
GME,27.51,2025-01-24,6,Put,26.5,0.46,0.51,0.55,730,282,2.59,-0.316998,2025-01-17
GME,27.51,2025-01-24,6,Call,26,1.78,1.89,1.99,710,362,1.96,0.749429,2025-01-17
GME,27.51,2025-01-24,6,Put,25.5,0.25,0.26,0.27,780,180,4.33,-0.185643,2025-01-17
GME,27.51,2025-01-24,6,Put,24,0.1,0.11,0.11,585,411,1.42,-0.082468,2025-01-17
GME,27.51,2025-01-17,0,Put,28,0.48,0.57,0.69,5511,3474,1.59,-0.777664,2025-01-17
GME,27.72,2025-01-17,1,Call,28.5,0.2,0.2,0.21,2860,1288,2.22,0.27211,2025-01-16
GME,27.72,2025-01-17,1,Call,27.5,0.52,0.63,0.56,1576,748,2.11,0.58967,2025-01-16
GME,27.96,2025-04-17,92,Put,20,0.91,1.02,1.1,2541,1650,1.54,-0.14751,2025-01-15
GME,27.96,2025-02-14,30,Call,40,0.61,0.72,0.72,1736,625,2.78,0.171013,2025-01-15
GME,27.96,2025-02-14,30,Call,35,1.02,1.11,1.16,752,542,1.39,0.261078,2025-01-15
GME,27.96,2025-01-24,9,Call,31,0.48,0.53,0.52,1851,1483,1.25,0.240825,2025-01-15
GME,27.96,2025-01-17,2,Call,28.5,0.45,0.47,0.48,1932,464,4.16,0.392139,2025-01-15
GME,27.96,2025-01-17,2,Put,27.5,0.37,0.42,0.41,1779,925,1.92,-0.368291,2025-01-15
GME,27.96,2025-01-17,2,Call,27.5,0.82,0.89,0.89,932,259,3.6,0.62429,2025-01-15
GME,27.96,2025-01-17,2,Put,27,0.2,0.22,0.23,3943,1692,2.33,-0.24534,2025-01-15
GME,27.88,2025-02-21,38,Put,23,0.89,0.95,0.98,983,401,2.45,-0.198054,2025-01-14
GME,27.88,2025-02-07,24,Call,40,0.67,0.69,0.75,2501,1758,1.42,0.166493,2025-01-14
GME,27.88,2025-02-07,24,Call,35,1.05,1.09,1.23,1323,772,1.71,0.25807,2025-01-14
GME,27.88,2025-02-07,24,Call,30,1.89,1.98,2.16,1599,373,4.29,0.434147,2025-01-14
GME,27.88,2025-01-24,10,Call,35,0.48,0.5,0.53,6061,3509,1.73,0.17101,2025-01-14
GME,27.88,2025-01-24,10,Call,29,1.39,1.42,1.44,2152,403,5.34,0.441065,2025-01-14
GME,27.88,2025-01-24,10,Put,26,0.77,0.79,0.82,700,277,2.53,-0.289499,2025-01-14
GME,27.88,2025-01-24,10,Put,25,0.46,0.47,0.48,1550,427,3.63,-0.199756,2025-01-14
GME,27.88,2025-01-17,3,Call,31.5,0.32,0.36,0.36,4539,2274,2,0.191061,2025-01-14
GME,27.88,2025-01-17,3,Call,31,0.36,0.39,0.39,5276,3939,1.34,0.211884,2025-01-14
GME,27.88,2025-01-17,3,Call,30.5,0.4,0.45,0.45,2232,712,3.13,0.243055,2025-01-14
GME,27.88,2025-01-17,3,Call,29.5,0.56,0.57,0.59,3582,442,8.1,0.315329,2025-01-14
GME,27.88,2025-01-17,3,Call,29,0.68,0.68,0.69,3963,3197,1.24,0.368207,2025-01-14
GME,27.88,2025-01-17,3,Call,28.5,0.78,0.82,0.84,723,203,3.56,0.430112,2025-01-14
GME,27.88,2025-01-17,3,Put,27.5,0.76,0.82,0.82,851,639,1.33,-0.42205,2025-01-14
GME,27.88,2025-01-17,3,Put,27,0.55,0.57,0.57,2800,1642,1.71,-0.339402,2025-01-14
GME,27.88,2025-01-17,3,Put,26.5,0.37,0.43,0.42,590,435,1.36,-0.262107,2025-01-14
GME,27.88,2025-01-17,3,Call,26.5,1.75,1.75,1.85,536,218,2.46,0.743067,2025-01-14
GME,31.02,2025-02-21,39,Call,25,7.1,7.36,7.4,1241,919,1.35,0.792517,2025-01-13
GME,31.02,2025-01-24,11,Put,29,0.76,0.78,0.8,610,313,1.95,-0.283269,2025-01-13
GME,31.02,2025-01-17,4,Call,31.5,0.86,0.9,0.93,2463,1102,2.24,0.449841,2025-01-13
GME,31.02,2025-01-17,4,Put,29.5,0.36,0.34,0.41,902,575,1.57,-0.250924,2025-01-13
GME,32.31,2025-02-21,41,Call,15,17.1,17.35,17.8,521,124,4.2,0.985897,2025-01-10
GME,32.31,2025-01-24,13,Call,33,2.13,2.31,2.31,1207,822,1.47,0.498311,2025-01-10
GME,32.31,2025-01-17,6,Call,34.5,0.93,0.95,1,1032,473,2.18,0.342568,2025-01-10
GME,32.31,2025-01-17,6,Call,33.5,1.18,1.18,1.25,1424,753,1.89,0.415637,2025-01-10
GME,32.31,2025-01-17,6,Call,32.5,1.52,1.55,1.63,1960,1035,1.89,0.506602,2025-01-10
GME,32.31,2025-01-17,6,Put,31.5,1.13,1.15,1.22,938,320,2.93,-0.392636,2025-01-10
GME,32.31,2025-01-17,6,Call,31.5,1.97,2.03,2.12,1122,575,1.95,0.604134,2025-01-10
GME,32.31,2025-01-17,6,Put,30.5,0.7,0.73,0.8,1141,631,1.81,-0.29018,2025-01-10
GME,32.31,2025-01-17,6,Call,30.5,2.48,2.61,2.71,619,335,1.85,0.701416,2025-01-10
GME,32.31,2025-01-10,0,Put,33,0.42,0.7,0.8,668,493,1.35,-0.945037,2025-01-10
GME,32.31,2025-01-10,0,Call,32,0.31,0.32,0.35,10246,5755,1.78,0.90745,2025-01-10
GME,32.31,2025-01-10,0,Call,31.5,0.77,0.83,0.89,2058,1315,1.57,0.922912,2025-01-10
GME,32.31,2025-01-10,0,Call,31,0.98,1.2,1.47,2366,1778,1.33,0.813881,2025-01-10
GME,32.31,2025-01-10,0,Call,28,3.45,4.2,4.35,792,481,1.65,0.962846,2025-01-10
GME,32.96,2025-01-17,9,Call,37.5,1,1.11,1.17,1882,373,5.05,0.293923,2025-01-09
GME,32.96,2025-01-10,2,Call,35.5,0.25,0.27,0.27,1202,801,1.5,0.190519,2025-01-09
GME,32.96,2025-01-10,2,Put,33,0.88,0.9,0.94,655,471,1.39,-0.493844,2025-01-09
